Name,Rating,League,Team,FaceID,HasImage,Position
"Chris Konopka (59471)",67,"MLS","Philadelphia Union Reserves",59471,0,GK
"Chris Konopka (59471)",67,"MLS","Columbus Crew",59471,0,GK
"Chris Konopka (59471)",67,"MLS","New York Red Bulls",59471,0,GK
"Abdoulie Mansally (59479)",62,"USL Championship","Charlotte Independence",59479,0,LB
"Abdoulie Mansally (59479)",67,"MLS","Houston Dynamo",59479,0,LB
"Abdoulie Mansally (59479)",62,"USL Championship","Rio Grande Valley FC Toros",59479,0,LB
"Abdoulie Mansally (59479)",67,"MLS","Real Salt Lake City",59479,0,LB
"Abdoulie Mansally (59479)",67,"MLS","Real Salt Lake Reserves",59479,0,LB
"Abdoulie Mansally (59479)",67,"MLS","D.C. United Reserves",59479,0,LB
"Abdoulie Mansally (59479)",67,"MLS","New England Revolution Reserves",59479,0,LB
"Abdoulie Mansally (59479)",67,"MLS","New England Revolution",59479,0,LB
"Kurt Morsink (59482)",69,"MLS","D.C. United Reserves",59482,0,CM
"Kurt Morsink (59482)",67,"MLS","D.C. United",59482,0,CM
"Sainey Nyassi (59488)",67,"MLS","D.C. United",59488,0,RM
"Sainey Nyassi (59488)",67,"MLS","New England Revolution",59488,0,RM
"Sainey Nyassi (59488)",73,"MLS","New England Revolution Reserves",59488,0,RM
"Wells Thompson (59499)",69,"MLS","Colorado Rapids",59499,0,LM
"Wells Thompson (59499)",69,"MLS","Colorado Rapids Reserves",59499,0,LM
"Wells Thompson (59499)",67,"MLS","New England Revolution",59499,0,LM
"Burá Nogueira (595008)",67,"USL Championship","San Antonio FC",595008,1,CDM
"Bryan Arguez (59506)",64,"USL Championship","Las Vegas Lights FC",59506,0,CDM
"Bryan Arguez (59506)",67,"MLS","Minnesota United FC (NASL)",59506,0,CDM
"Bryan Arguez (59506)",62,"USL Championship","Miami FC",59506,0,CDM
"Nico Colaluca (59516)",67,"MLS","New England Revolution",59516,0,CM
"Nico Colaluca (59516)",67,"MLS","Colorado Rapids",59516,0,CM
"Jorge Villafaña (59531)",67,"MLS","Portland Timbers",59531,0,LB
"Kosuke Kimura (59545)",67,"MLS","Nashville SC",59545,0,RB
"Kosuke Kimura (59545)",67,"MLS","New York Red Bulls",59545,0,RB
"Kosuke Kimura (59545)",67,"MLS","New York Red Bulls Reserves",59545,0,RB
"Kosuke Kimura (59545)",67,"MLS","Portland Timbers",59545,0,RB
"Kosuke Kimura (59545)",67,"MLS","Colorado Rapids",59545,0,RB
"Terique Mohammed (595566)",58,"USL League One","Lexington SC",595566,1,LB
"Terique Mohammed (595566)",67,"MLS","Toronto FC II",595566,1,LB
"Erik Ustruck (59578)",62,"USL Championship","Tampa Bay Rowdies",59578,0,RB
"Erik Ustruck (59578)",67,"MLS","Houston Dynamo",59578,0,RB
"Nick LaBrocca (59590)",70,"MLS","Colorado Rapids",59590,0,CM
"Nick LaBrocca (59590)",67,"MLS","Colorado Rapids Reserves",59590,0,CM
"Nick LaBrocca (59590)",69,"MLS","Toronto FC",59590,0,CM
"Djevencio van der Kust (596148)",67,"MLS","Houston Dynamo FC 2",596148,1,LB
"Djevencio van der Kust (596148)",67,"MLS","Houston Dynamo FC",596148,1,LB
"Joon-mo Kang (596371)",58,"MLS Next Pro","Tacoma Defiance",596371,1,LM
"Kobe Hernández-Foster (596655)",69,"USL Championship","Detroit City FC",596655,1,CDM
"Kobe Hernández-Foster (596655)",64,"USL Championship","Birmingham Legion FC",596655,1,CDM
"Kobe Hernández-Foster (596655)",62,"USL Championship","Los Angeles Galaxy II",596655,1,CDM
"Gennaro Nigro (596693)",62,"USL Championship","Las Vegas Lights FC",596693,1,LB
"Gennaro Nigro (596693)",58,"MLS Next Pro","Real Monarchs SLC",596693,1,LB
"Gennaro Nigro (596693)",67,"MLS","Real Salt Lake City",596693,1,LB
"Jack Lynn (596770)",67,"MLS","Orlando City SC",596770,1,CF
"Jack Lynn (596770)",61,"MLS Next Pro","Orlando City B",596770,1,CF
"Jack Lynn (596770)",62,"USL Championship","San Antonio FC",596770,1,CF
"Adrian Winter (59681)",67,"MLS","Orlando City SC",59681,0,RM
"Scott Buete (59703)",62,"USL Championship","Tampa Bay Rowdies",59703,0,CM
"Scott Buete (59703)",62,"USL Championship","Charleston Battery",59703,0,CM
"Terry Boss (59702)",69,"MLS","Seattle Sounders FC",59702,0,GK
"Terry Boss (59702)",67,"MLS","New York Red Bulls",59702,0,GK
"Daryl Sattler (59725)",71,"MLS","Minnesota United FC (NASL)",59725,0,GK
"Daryl Sattler (59725)",68,"USL Championship","Tampa Bay Rowdies",59725,0,GK
"Jay Alberts (59737)",67,"MLS","Vancouver Whitecaps FC",59737,0,CM
"Matuzalém (5974)",62,"USL Championship","Miami FC",5974,0,CDM
"Jeff Clarke (59743)",72,"MLS","Vancouver Whitecaps FC",59743,0,RM
"Sola Abolaji (59735)",62,"USL Championship","Orange County SC",59735,0,RB
"Sola Abolaji (59735)",67,"MLS","Vancouver Whitecaps FC",59735,0,RB
"Tony Donatelli (59746)",68,"USL Championship","Charleston Battery",59746,0,CM
"Tony Donatelli (59746)",67,"MLS","Vancouver Whitecaps FC",59746,0,CM
"Joey Gjertsen (59750)",74,"MLS","San Jose Earthquakes",59750,0,CF
"Joey Gjertsen (59750)",78,"MLS","Vancouver Whitecaps FC",59750,0,CF
"Jason Jordan (59753)",69,"MLS","Vancouver Whitecaps FC",59753,0,CF
"Stefan Leslie (59759)",67,"MLS","Vancouver Whitecaps FC",59759,0,RM
"Martin Nash (59768)",70,"MLS","Vancouver Whitecaps FC",59768,0,CAM
"Eduardo Sebrango (59775)",73,"MLS","Vancouver Whitecaps FC",59775,0,CF
"Sita-Taty Matondo (59763)",73,"MLS","Vancouver Whitecaps FC",59763,0,RW
"Steve Klein (59756)",67,"MLS","Vancouver Whitecaps FC",59756,0,CM
"Steve Klein (59756)",67,"MLS","New England Revolution",59756,0,CM
"Andrew Weber (59787)",67,"MLS","Portland Timbers",59787,0,GK
"Andrew Weber (59787)",67,"MLS","Portland Timbers 2",59787,0,GK
"Andrew Weber (59787)",67,"MLS","Seattle Sounders FC Reserves",59787,0,GK
"Andrew Weber (59787)",67,"MLS","Seattle Sounders FC",59787,0,GK
"Andrew Weber (59787)",67,"MLS","San Jose Earthquakes",59787,0,GK
"Joseph Pérez (598605)",58,"USL League One","South Georgia Tormenta FC",598605,1,CB
"Joseph Pérez (598605)",58,"MLS Next Pro","Chattanooga FC",598605,1,CB
"Joseph Pérez (598605)",58,"NISA","Chattanooga FC",598605,1,CB
"Joseph Pérez (598605)",58,"NISA","California United Strikers FC",598605,1,CB
"Joseph Pérez (598605)",58,"NISA","Los Angeles Force",598605,1,CB
"Joseph Pérez (598605)",58,"NISA","San Diego 1904 FC",598605,1,CB
"Joseph Pérez (598605)",62,"USL Championship","Las Vegas Lights FC",598605,1,CB
"Adolfo Hernández (599314)",67,"USL Championship","Rio Grande Valley FC Toros",599314,0,CF
"Novak Mićović (599329)",60,"MLS Next Pro","Los Angeles Galaxy II",599329,1,GK
"Raiko Arozarena (599401)",77,"USL Championship","Las Vegas Lights FC",599401,1,GK
"Raiko Arozarena (599401)",62,"USL Championship","Tampa Bay Rowdies",599401,1,GK
"Raiko Arozarena (599401)",66,"USL League One","Forward Madison FC",599401,1,GK
"Stephen Payne (599471)",58,"USL League One","Westchester SC",599471,1,RB
"Stephen Payne (599471)",58,"USL League One","Forward Madison FC",599471,1,RB
"Stephen Payne (599471)",58,"USL League One","Richmond Kickers",599471,1,RB
"Faris Moumbagna (599663)",77,"USL Championship","Bethlehem Steel FC",599663,0,CF
"Isaac Atanga (599686)",72,"MLS","FC Cincinnati 2",599686,0,RW
"Isaac Atanga (599686)",67,"MLS","FC Cincinnati",599686,0,RW
"Sean Zawadzki (600170)",73,"MLS","Columbus Crew",600170,1,CM
"Sean Zawadzki (600170)",67,"MLS","Columbus Crew 2",600170,1,CM
"Alhassan Yusuf (600481)",72,"MLS","New England Revolution",600481,1,CM
"Juan Galindrez (600903)",61,"USL League One","Forward Madison FC",600903,1,CF
"Juan Galindrez (600903)",75,"USL Championship","Rio Grande Valley FC Toros",600903,1,CF
"Juan Galindrez (600903)",58,"USL League One","Chattanooga Red Wolves SC",600903,1,CF
"Francisco Nevárez (600956)",62,"USL Championship","El Paso Locomotive FC",600956,1,RB
"Marco Canales (600954)",62,"USL Championship","El Paso Locomotive FC",600954,1,GK
"Patrick Langlois (601976)",61,"USL League One","Portland Hearts of Pine",601976,1,CDM
"Patrick Langlois (601976)",58,"USL League One","Northern Colorado Hailstorm FC",601976,1,CDM
"Venton Evans (602239)",58,"USL League One","Greenville Triumph SC",602239,1,RW
"Venton Evans (602239)",73,"USL League One","Fort Lauderdale CF",602239,1,RW
"Boris Zivanovic (60355)",62,"USL Championship","Pittsburgh Riverhounds SC",60355,0,RW
"Lawrence Ennali (604069)",72,"MLS","Houston Dynamo FC",604069,1,LW
"Steve Kingue (604293)",67,"MLS","Philadelphia Union II",604293,0,CB
"Steve Kingue (604293)",62,"USL Championship","Bethlehem Steel FC",604293,0,CB
"Nick Salihamidzic (604325)",58,"MLS Next Pro","Whitecaps FC 2",604325,0,RB
"Ignacio Aliseda (604616)",81,"MLS","Chicago Fire FC",604616,0,LW
"Cole Bassett (605144)",79,"MLS","Colorado Rapids",605144,1,CAM
"Cole Bassett (605144)",62,"USL Championship","Colorado Springs Switchbacks FC",605144,1,CAM
"Yann Ekra (60533)",62,"USL Championship","Tampa Bay Rowdies",60533,1,CAM
"Yann Ekra (60533)",67,"MLS","D.C. United Reserves",60533,1,CAM
"Audi Jepson (605658)",61,"USL League One","Forward Madison FC",605658,0,LM
"Audi Jepson (605658)",65,"USL Championship","Saint Louis FC",605658,0,LM
"Distel Zola (60613)",62,"USL Championship","Charlotte Independence",60613,0,CDM
"Distel Zola (60613)",62,"USL Championship","El Paso Locomotive FC",60613,0,CDM
"Matías Pellegrini (606267)",72,"MLS","New York City FC",606267,1,LW
"Matías Pellegrini (606267)",67,"MLS","Inter Miami CF",606267,1,LW
"Brandon Barnes (606472)",58,"NISA","Arizona Monsoon FC",606472,1,GK
"Brandon Barnes (606472)",64,"NISA","Gold Star FC Detroit",606472,1,GK
"Brandon Barnes (606472)",60,"NISA","Chicago House AC",606472,1,GK
"Brandon Barnes (606472)",58,"USL League One","Forward Madison FC",606472,1,GK
"Brandon Barnes (606472)",62,"USL Championship","Charlotte Independence",606472,1,GK
"Leonardo Campana (606872)",82,"MLS","New England Revolution",606872,1,CF
"Leonardo Campana (606872)",67,"MLS","Inter Miami CF",606872,1,CF
"Timi Sobowale (608750)",58,"MLS Next Pro","Real Monarchs SLC",608750,0,CB
"Faryd Mondragón (6100)",67,"MLS","Philadelphia Union",6100,0,GK
"Jackson (60996)",77,"USL Championship","Fresno FC",60996,0,RM
"Jackson (60996)",67,"MLS","Toronto FC",60996,0,RM
"Jackson (60996)",82,"MLS","FC Dallas",60996,0,RM
"Mateo Bajamich (610228)",69,"MLS","Houston Dynamo FC",610228,0,ST
"Iván Jaime (610335)",67,"MLS","CF Montréal",610335,1,CAM
"Gabriel Segal (610629)",73,"MLS","Houston Dynamo FC",610629,1,CF
"Gabriel Segal (610629)",67,"MLS","Houston Dynamo FC 2",610629,1,CF
"Gabriel Segal (610629)",70,"MLS","New York City FC II",610629,1,CF
"Gabriel Segal (610629)",67,"MLS","New York City FC",610629,1,CF
"Gabriel Segal (610629)",62,"USL Championship","Loudoun United FC",610629,1,CF
"Justin Haak (610628)",76,"MLS","New York City FC",610628,1,CM
"Justin Haak (610628)",70,"MLS","New York City FC II",610628,1,CM
"Justin Haak (610628)",62,"USL Championship","Hartford Athletic",610628,1,CM
"Nathan Harriel (610627)",67,"MLS","Philadelphia Union",610627,1,RB
"Nathan Harriel (610627)",67,"MLS","Philadelphia Union II",610627,1,RB
"Nathan Harriel (610627)",62,"USL Championship","Bethlehem Steel FC",610627,1,RB
"Kieran Phillips (610850)",62,"USL Championship","Sacramento Republic FC",610850,1,CF
"Joe Cannon (6109)",69,"MLS","Vancouver Whitecaps FC",6109,0,GK
"Joe Cannon (6109)",79,"MLS","San Jose Earthquakes",6109,0,GK
"Joe Cannon (6109)",67,"MLS","Colorado Rapids",6109,0,GK
"Taylor Bailey (611020)",62,"USL Championship","Memphis 901 FC (- 2024)",611020,1,GK
"Taylor Bailey (611020)",62,"USL Championship","San Diego Loyal SC (- 2023)",611020,1,GK
"Taylor Bailey (611020)",62,"USL Championship","Oakland Roots SC",611020,1,GK
"Taylor Bailey (611020)",58,"USL League One","Forward Madison FC",611020,1,GK
"Aaron Lombardi (611025)",58,"USL League One","Chattanooga Red Wolves SC",611025,1,LB
"Aaron Lombardi (611025)",58,"USL League One","South Georgia Tormenta FC",611025,1,LB
"Aydan Bowers (611022)",58,"NISA","Los Angeles Force",611022,1,CB
"Aydan Bowers (611022)",58,"NISA","Chattanooga FC",611022,1,CB
"Aydan Bowers (611022)",58,"NISA","California United Strikers FC",611022,1,CB
"Remi Prieur (611030)",67,"MLS","Sporting Kansas City II",611030,0,GK
"Richard Bryan (611242)",62,"USL Championship","Detroit City FC",611242,0,RB
"Richard Bryan (611242)",62,"USL Championship","Saint Louis FC",611242,0,RB
"Jordan Skelton (611244)",58,"USL League One","One Knoxville SC",611244,1,CB
"Jordan Skelton (611244)",58,"USL League One","North Carolina FC",611244,1,CB
"Jordan Skelton (611244)",58,"USL League One","South Georgia Tormenta FC",611244,1,CB
"Danny Crisostomo (611620)",67,"USL Championship","Tampa Bay Rowdies",611620,1,CDM
"Danny Crisostomo (611620)",67,"MLS","Los Angeles FC 2",611620,1,CDM
"Danny Crisostomo (611620)",67,"MLS","Los Angeles FC",611620,1,CDM
"Danny Crisostomo (611620)",77,"USL Championship","Las Vegas Lights FC",611620,1,CDM
"Danny Crisostomo (611620)",62,"USL Championship","Orange County SC",611620,1,CDM
"Michael Bryant (611623)",62,"USL Championship","Detroit City FC",611623,1,CB
"Michael Bryant (611623)",58,"NISA","California United Strikers FC",611623,1,CB
"Leo Burney (612121)",58,"MLS Next Pro","Tacoma Defiance",612121,1,CB
"Leo Burney (612121)",67,"MLS","Seattle Sounders FC 2",612121,1,CB
"Armando Quezada (612094)",62,"USL Championship","Detroit City FC",612094,0,GK
"Armando Quezada (612094)",58,"NISA","Los Angeles Force",612094,0,GK
"Armando Quezada (612094)",58,"USL League One","Greenville Triumph SC",612094,0,GK
"Armando Quezada (612094)",62,"USL Championship","San Antonio FC",612094,0,GK
"Faysal Bettache (612163)",66,"USL Championship","Oakland Roots SC",612163,1,RW
"Faysal Bettache (612163)",62,"USL Championship","FC Tulsa",612163,1,RW
"Faysal Bettache (612163)",73,"MLS Next Pro","Tacoma Defiance",612163,1,RW
"Faysal Bettache (612163)",58,"MLS Next Pro","St. Louis CITY SC 2",612163,1,RW
"Jannik Eckenrode (612546)",58,"NISA","Michigan Stars FC",612546,0,CM
"Jannik Eckenrode (612546)",58,"USL League One","Richmond Kickers",612546,0,CM
"Jannik Eckenrode (612546)",67,"MLS","D.C. United Reserves",612546,0,CM
"Valentin Noël (612851)",68,"USL Championship","New Mexico United",612851,1,CM
"Valentin Noël (612851)",67,"USL Championship","Las Vegas Lights FC",612851,1,CM
"Valentin Noël (612851)",67,"MLS","Austin FC",612851,1,CM
"Valentin Noël (612851)",75,"MLS","Austin FC II",612851,1,CM
"Florian Lechner (6130)",67,"MLS","New England Revolution",6130,0,RB
"Florian Lechner (6130)",67,"MLS","New England Revolution Reserves",6130,0,RB
"Christian Tiffert (613)",67,"MLS","Seattle Sounders FC",613,0,CM
"Edwin Mosquera (613201)",70,"MLS","Atlanta United FC",613201,1,LW
"Edwin Mosquera (613201)",67,"MLS","Atlanta United 2",613201,1,LW
"Rickson van Hees (613449)",58,"MLS Next Pro","North Texas SC",613449,0,RB
"Álvaro Barreal (613873)",75,"MLS","FC Cincinnati",613873,1,LW
"Vincenzo Rennella (61401)",62,"USL Championship","Miami FC 2",61401,0,CF
"Vincenzo Rennella (61401)",62,"USL Championship","Miami FC",61401,0,CF
"Jordan Adebayo-Smith (614030)",64,"USL Championship","Detroit City FC",614030,1,CF
"Jordan Adebayo-Smith (614030)",82,"MLS","Minnesota United FC 2",614030,1,CF
"Jordan Adebayo-Smith (614030)",67,"MLS","Minnesota United FC",614030,1,CF
"Jordan Adebayo-Smith (614030)",69,"MLS","New England Revolution II",614030,1,CF
"Jordan Adebayo-Smith (614030)",82,"MLS","New York Red Bulls II",614030,1,CF
"Jordan Adebayo-Smith (614030)",62,"USL Championship","Tampa Bay Rowdies",614030,1,CF
"Connor Stanley (614527)",76,"MLS","Atlanta United 2",614527,0,RM
"Faisu Sangare (614604)",61,"MLS Next Pro","North Texas SC",614604,0,CF
"Tomi Ameobi (61499)",67,"MLS","FC Cincinnati",61499,0,CF
"Josh Penn (615158)",82,"MLS","Portland Timbers 2",615158,1,LW
"Josh Penn (615158)",82,"MLS","Chicago Fire FC II",615158,1,LW
"Josh Penn (615158)",65,"USL Championship","Charleston Battery",615158,1,LW
"Josh Penn (615158)",67,"MLS","Inter Miami CF",615158,1,LW
"Josh Penn (615158)",66,"USL League One","Fort Lauderdale CF",615158,1,LW
"Josh Penn (615158)",62,"USL Championship","Indy Eleven",615158,1,LW
"Johan Peñaranda (615161)",72,"USL Championship","FC Tulsa",615161,1,GK
"Johan Peñaranda (615161)",58,"USL League One","Northern Colorado Hailstorm FC",615161,1,GK
"Nicque Daley (615371)",72,"MLS","FC Cincinnati 2",615371,0,CF
"Nicque Daley (615371)",77,"USL Championship","Charleston Battery",615371,0,CF
"Kameron Lacey (615373)",62,"USL Championship","Birmingham Legion FC",615373,1,CAM
"Kameron Lacey (615373)",61,"USL League One","Lexington SC",615373,1,CAM
"Kameron Lacey (615373)",68,"USL Championship","San Antonio FC",615373,1,CAM
"Kameron Lacey (615373)",82,"MLS","Minnesota United FC 2",615373,1,CAM
"Danny Robles (615555)",65,"MLS Next Pro","Tacoma Defiance",615555,1,CAM
"Danny Robles (615555)",58,"USL League One","Northern Colorado Hailstorm FC",615555,1,CAM
"Danny Robles (615555)",67,"MLS","Seattle Sounders FC",615555,1,CAM
"Danny Robles (615555)",67,"MLS","Seattle Sounders FC 2",615555,1,CAM
"Alec Díaz (615556)",82,"MLS","Colorado Rapids 2",615556,1,CF
"Alec Díaz (615556)",82,"MLS","Toronto FC II",615556,1,CF
"Alec Díaz (615556)",67,"MLS Next Pro","Tacoma Defiance",615556,1,CF
"Alec Díaz (615556)",67,"MLS","Seattle Sounders FC",615556,1,CF
"Alec Díaz (615556)",77,"MLS","Seattle Sounders FC 2",615556,1,CF
"Young-pyo Lee (6156)",67,"MLS","Vancouver Whitecaps FC",6156,0,LB
"Nicolás Cardona (615771)",62,"USL Championship","Miami FC",615771,1,LB
"Nicolás Cardona (615771)",58,"USL League One","Chattanooga Red Wolves SC",615771,1,LB
"Nicolás Cardona (615771)",62,"USL Championship","Hartford Athletic",615771,1,LB
"Zoltán Stieber (61591)",67,"MLS","D.C. United",61591,0,CAM
"Aidan Liu (616373)",62,"USL Championship","Indy Eleven",616373,0,CB
"Eliot Goldthorp (617489)",67,"USL Championship","FC Tulsa",617489,1,CAM
"Eliot Goldthorp (617489)",67,"USL Championship","Lexington SC",617489,1,CAM
"Eliot Goldthorp (617489)",64,"MLS Next Pro","Whitecaps FC 2",617489,1,CAM
"Eliot Goldthorp (617489)",67,"MLS","Vancouver Whitecaps FC",617489,1,CAM
"Shaun Russell (617552)",58,"NISA","AC Syracuse Pulse",617552,1,CB
"Shaun Russell (617552)",58,"NISA","Chattanooga FC",617552,1,CB
"Shaun Russell (617552)",58,"USL League One","Forward Madison FC",617552,1,CB
"Mario Penagos (617589)",62,"USL Championship","Sacramento Republic FC",617589,1,CAM
"Mario Penagos (617589)",70,"MLS","FC Cincinnati 2",617589,1,CAM
"Hunter Sulte (617576)",72,"USL Championship","Indy Eleven",617576,1,GK
"Hunter Sulte (617576)",67,"MLS","Portland Timbers",617576,1,GK
"Hunter Sulte (617576)",69,"MLS","Portland Timbers 2",617576,1,GK
"Darwin Matheus (618070)",67,"USL Championship","Birmingham Legion FC",618070,0,RW
"Darwin Matheus (618070)",82,"MLS","Atlanta United 2",618070,0,RW
"Lucas Tamarez (618662)",69,"MLS","FC Cincinnati 2",618662,0,CDM
"Pedro de la Vega (618984)",76,"MLS","Seattle Sounders FC",618984,1,RW
"Nikola Petković (619303)",67,"MLS","Charlotte FC",619303,1,CDM
"Nikola Petković (619303)",58,"MLS Next Pro","Crown Legacy FC",619303,1,CDM
"Ola Kamara (62067)",82,"MLS","D.C. United",62067,0,CF
"Ola Kamara (62067)",72,"MLS","Columbus Crew SC",62067,0,CF
"Reggie Lambe (62115)",69,"MLS","Toronto FC",62115,0,RM
"Reggie Lambe (62115)",67,"MLS","Toronto FC Reserves",62115,0,RM
"Tulu (621936)",62,"USL Championship","Miami FC",621936,1,CB
"Tulu (621936)",62,"USL Championship","Memphis 901 FC (- 2024)",621936,1,CB
"Tulu (621936)",62,"USL Championship","San Antonio FC",621936,1,CB
"Tulu (621936)",62,"USL Championship","Hartford Athletic",621936,1,CB
"Tulu (621936)",62,"USL Championship","Tulsa Roughnecks FC",621936,1,CB
"Maynor Figueroa (62240)",67,"MLS","Houston Dynamo FC",62240,0,LB
"Maynor Figueroa (62240)",67,"MLS","Houston Dynamo",62240,0,LB
"Maynor Figueroa (62240)",67,"MLS","FC Dallas",62240,0,LB
"Maynor Figueroa (62240)",67,"MLS","Colorado Rapids",62240,0,LB
